id,text,category
1260,Why won't my card work.,card_not_working
1513,Why is there a direct debit I didn't make showing in the app?,direct_debit_payment_not_recognised
2687,Is there an allowance on cards?,card_payment_fee_charged
9344,I saw I was charged extra for money I withdrew?,cash_withdrawal_charge
907,Which credit or debit cards can I use to top up?,supported_cards_and_currencies
1841,How long for money transfer to show?,pending_transfer
2229,Why was my transfer charged fees?,transfer_fee_charged
2847,I sent some money but the intended recipient says it hasn't arrived,transfer_not_received_by_recipient
1929,How can I get my card out of the damn ATM?,card_swallowed
252,Is it possible to link a new card?,card_linking
3555,why do I have an unknown payment?,card_payment_not_recognised
4396,Are there any limits if I use these virtual cards?,disposable_card_limits
3147,Can I use my card anywhere?,card_acceptance
8552,I believe my top up did not work.,top_up_failed
6465,I've got a repeated tranasaction on my card.,transaction_charged_twice
5366,I left my phone at the hotel.,lost_or_stolen_phone
1337,"I did a top-up, but I'm not seeing it in my wallet yet.",topping_up_by_card
1068,When should I expect my card to arrive?,card_delivery_estimate
9929,Is it possible to get a card outside the UK?,country_support
462,I think I lost my card . I dont know how long it has been missing. Can you see if maybe someone else has been using it?,lost_or_stolen_card
6427,My statement shows different transaction times.,transaction_charged_twice
5753,Card refund is not showing up in my statement.,Refund_not_showing_up
9328,Where do I go to activate my card?,activate_my_card
7262,I thought transfers were free of charge.  I bought something abroad and got charged a ridiculous fee. How do I get this problem fixed.,transfer_fee_charged
1764,I cannot use my PIN.,pin_blocked
2614,What do I do to get a disposable virtual card?,get_disposable_virtual_card
5388,"Hey I want to get a refund on something I bought, but not sure how to go about it. Can you please just cancel the payment, I have not received the item yet.",request_refund
1850,Is there a fee to make a transfer?,top_up_by_bank_transfer_charge
1086,How will I get my card?,card_delivery_estimate
2497,I did not receive the correct amount of cash.,wrong_amount_of_cash_received
4095,how to get card pin?,get_physical_card
977,Can you make exchanges using the EUR?,fiat_currency_support
427,I was using a foreign currecy to make a payment and the applied the wrong rate.,card_payment_wrong_exchange_rate
7490,"Errors keep showing up every time I try to make this transfer and I am on a time crunch,  could you please help.",failed_transfer
8813,"Hi, Could you please help me as someone has stolen my wallet few hours ago. And a withdrawal is made, please help immediately. As i don't want to suffer more.",cash_withdrawal_not_recognised
8728,"How long does an international transfer take? I made the transfer from France 2 days ago, but it is not showing up in my bank yet.",balance_not_updated_after_bank_transfer
8683,"I made a bank transfer earlier from my UK account.  I don't see it yet, can you check the status?",balance_not_updated_after_bank_transfer
1223,The app doesn't believe that I am me,unable_to_verify_identity
9599,"My card is going to expire, what do I do?",card_about_to_expire
8605,is there a way to fix my top up,top_up_failed
853,"I just finished sending money, but it's not logging on the recipient side.",transfer_not_received_by_recipient
4828,The passcode isn't working for me.,passcode_forgotten
8112,Where can I get a physical card?,order_physical_card
1694,Can I unblock my PIN in the app?,pin_blocked
7693,Does the top-up need verified?,verify_top_up
4698,There is a debit transaction on my statement that I did not make,direct_debit_payment_not_recognised
9073,Does it cost money to top up?,top_up_by_card_charge
3532,Is it possible someone has access to my card? I noticed that there are a couple of payments in the app I'm sure I did not make. Can you find out what's going on here?,card_payment_not_recognised
4792,There is a payment I don't recognise!,direct_debit_payment_not_recognised
1216,I am having trouble proving my identity.,unable_to_verify_identity
7230,Extra charge during transfer,transfer_fee_charged
5443,Can I receive a refund for an item I purchased?,request_refund
8407,Please can i get a disposable virtual card as well?,get_disposable_virtual_card
1814,Why doesn't the card payment work,declined_card_payment
7840,My daughter would like a card from my account?  Can I do this?,getting_spare_card
2184,How do I fix a transaction to the wrong account?,cancel_transfer
7190,I got an unexpected charge on my transfers. How can I correct this?,transfer_fee_charged
151,My card appears to have never arrived?,card_arrival
765,The amount of cash I received was incorrect,wrong_amount_of_cash_received
1395,Do you know what the restriction of the disposable cards are?,disposable_card_limits
8777,How long do I have to wait until the transferred money shows up?,balance_not_updated_after_bank_transfer
1418,What currences are available for exchange?,exchange_via_app
3751,how do i get into my account and edit my details,edit_personal_details
9352,Why was there a fee for my cash withdrawal?,cash_withdrawal_charge
1745,My transfer was declined,declined_transfer
6418,"I got double charged from something, what can I do?",transaction_charged_twice
9509,"I withdrew money and got a fee, please explain",cash_withdrawal_charge
3840,I am still waiting for verification.  Can I use my account before I am verified?,why_verify_identity
4376,With one disposable card how many transactions can i do?,disposable_card_limits
3845,"Is it possible to go ahead and log in, although I have not been confirmed yet?",why_verify_identity
1639,I have a pending payment from stuff I bought this morning.,pending_card_payment
4925,Why won't cash come out of the ATM?,declined_cash_withdrawal
5987,My card payment was not successful.,declined_card_payment
7039,I wanted to purchase some crypto. The app will not let me. What's going on here? I really want to make this exchange.,beneficiary_not_allowed
201,"I got a new card, how do I link it?",card_linking
747,What's the top up limit?,top_up_limits
5392,Is there a way you can have money from a purchase I made refunded to my account.,request_refund
387,I can't use my card.,card_not_working
476,Seems like the exchange rate for my payment last Saturday was wrong. I was charged extra.,card_payment_wrong_exchange_rate
5403,I want a refund on the things i bought,request_refund
2492,"For physical cards, do you charge?",order_physical_card
5984,"I was out today looking forward to paying with my new card, turns out the payment kept getting declined. This is really sad, what's going on?",declined_card_payment
5898,"Please help me in this, as i was unable to make any payment by my new card,  it was getting declined repeatedly. I am not very happy with this incident.",declined_card_payment
7607,My account is devoid of funds. Am I permitted to submit additional money via bank transfer?,transfer_into_account
9092,Are there any charges for European bank card for top up?,top_up_by_card_charge
